"X","logFC","logCPM","F","PValue","FDR","GeneSymbol"
26853,-0.268781431998351,2.77055673359195,10.0733647312369,0.00215845676264066,0.0146784596487382,"RNU2-4P"
29083,-0.429524228308668,2.13554971707197,10.0380274615523,0.00219332490088018,0.0148499673457687,"GTPBP8"
7841,0.385425514092063,2.55293244113013,10.0309155259824,0.00220042232737419,0.0148762080478043,"MOGS"
2402,-0.383249864353119,0.356832833940764,10.0061584710535,0.00221746805474719,0.0149367742418601,"FRA6B"
7300,0.36269891371048,6.01248409298705,10.0144295798612,0.00222148050407467,0.0149577642896481,"TYRL"
2550,0.324578885474136,7.69732580997271,10.0075123696769,0.00222880590237629,0.0149858190815035,"GABBR1"
9671,0.245064363120132,8.22359205447568,10.0053884939861,0.00223107609312134,0.0149956242503461,"WSCD2"
5995,0.181357405206771,4.87199019509424,9.99876018040675,0.00223845301397531,0.0150324704206161,"RGR"
27180,0.341750259882547,2.78529363253995,9.99590132715617,0.00223899979031482,0.0150324704206161,"SIGLEC9"
23211,-0.158319293495214,4.71639894943168,9.98333850519123,0.0022550919713353,0.015107562100313,"ZC3H4"
2027,0.767793644816601,2.0348526062894,9.97823777556928,0.00225885039221051,0.0151217712012063,"ENO3"
4041,-0.375456957670324,2.98966703104805,9.96212825403876,0.00227753261469951,0.0152082528537599,"LRP5"
6033,0.323331260915214,9.62066481878582,9.96111468707743,0.00227902333178548,0.0152127072418063,"RN7SL7P"
10246,-0.402718100008077,1.81340595517912,9.953401381064,0.00228231862148963,0.0152127119952774,"SLC17A2"
26793,-0.228027704197394,6.67929687702501,9.94798697815592,0.00229346094297199,0.0152814659511878,"SNORD56"
60,-0.440072877834462,0.540501827604371,9.93173712133677,0.00229819035003638,0.0153036158723386,"ACTB"
7217,-0.246710800921854,4.14649314124973,9.94029305082318,0.00230233416207896,0.0153184841403453,"TRP-AGG2-5"
1730,-0.164965281860498,4.3842605241205,9.92768981895392,0.002316290644721,0.015384734011017,"DIAPH2"
11333,0.176296909739545,5.2877488735628,9.91498634670037,0.00233028747713653,0.0154599172782729,"PDAP1"
2952,0.305604161991327,4.99337342262368,9.91121857522586,0.00233460347710906,0.0154823916922879,"GSTT1"
6996,-0.398076551211815,1.22475656797817,9.90034904473765,0.00233668141727358,0.0154856497226562,"TDG"
10938,0.39750276168261,2.12721359391554,9.89861971402417,0.00234199208514691,0.0155025373782038,"EHD1"
733,0.193477095856504,4.69840503669385,9.90417446608769,0.00234258699634905,0.0155025373782038,"C8G"
1908,-0.179236516334659,4.62749676353589,9.90257097506142,0.0023443717462358,0.0155032388660849,"EDN3"
5277,-0.246163001916815,3.19179868259426,9.88760989134668,0.00236083451293797,0.0155842078105662,"PIGA"
8093,-0.318056021231042,3.70086895665199,9.88588427685241,0.00236332408022756,0.0155894984863582,"MGCT"
9423,1.3620723629765,5.52387786336585,9.90016330453584,0.0023728221339695,0.0156353995056785,"NTN1"
8506,0.392158017043206,3.59276584917923,9.87581984573328,0.00237430434941644,0.0156371315733109,"CNTNAP1"
11064,0.315607326573205,4.91702538571309,9.85400077641883,0.00239979010936875,0.0157793247846354,"CNTRL"
11024,0.257114146673731,6.00797200898939,9.82477796528891,0.00243357617647498,0.0159447151399407,"LILRA1"
291,0.314131302759633,3.64542908689583,9.81772126377256,0.00244180239713837,0.0159816053420077,"SLC25A4"
5009,0.182613094419007,6.09611410926056,9.81652688888648,0.00244325618772768,0.0159854558226462,"OTC"
6716,-0.205102726130766,4.35737759291774,9.80985016463133,0.00245144994231637,0.0160257829729302,"SRD5A2"
62,-0.189472844926712,4.0532255194603,9.79831905369649,0.00246514208975825,0.0160944412859084,"ACTBP2"
28780,-0.410199965607922,0.0902593196851514,9.77808357157686,0.00247561387776512,0.0161399888183275,"IGLV5-48"
3904,1.64452291274001,5.95632263316369,9.79039089109921,0.00250103188441591,0.0162597884213875,"LAIR2"
3024,-0.206892381341775,4.86870180835791,9.75200903807469,0.00252061906940449,0.0163584117832161,"H1-1"
10300,-0.167715809694915,5.95873582695423,9.75126419827787,0.00252133955107969,0.0163584117832161,"KATNB1"
4591,0.206428220415104,3.83801307272468,9.75045086700146,0.00252254043075223,0.0163593124143236,"TRIM37"
3106,0.354492111590617,6.42718456343129,9.74683863724736,0.00252671295775573,0.0163748730981573,"HLA-B"
6558,-0.229129966035914,6.14877046875338,9.73588764291135,0.00254009628708917,0.0164270232571908,"SLC12A2"
7180,-0.291670242893643,1.56708587393915,9.7181225870649,0.00255393939929323,0.01648768287485,"CRISP2"
768,0.277390613801608,3.82896797295527,9.70751083024619,0.00257530950185267,0.0165677347611351,"CA9"
4624,0.698170373695293,8.24941972881324,9.7148694506073,0.00258400669650125,0.0166178982187946,"MYH6"
8550,0.544705582468533,8.04272691890163,9.7053127784869,0.0025900568970318,0.0166452160362482,"MAPKAPK5"
10278,-0.358023344613698,2.16313243808633,9.6789791686635,0.00260729200875543,0.0167434614605892,"EFS"
6932,-0.231658205387344,3.35116268421533,9.6811938333442,0.00260806381278371,0.0167434614605892,"TCF7"
10316,1.0550480910494,9.4384359105592,9.69224146762779,0.00261672163779505,0.0167873736193382,"NMUR1"
1326,0.900660132522012,0.242012103824098,9.63581907753623,0.00265472492683844,0.0169432781144362,"MAP3K8"
5175,-0.347351089857244,0.916116173559705,9.62292691250254,0.00266907595261694,0.0170227323359236,"PECAM1"
88,0.164516564580472,5.80919906731043,9.62152660611607,0.0026843968131906,0.0170909373111446,"ACTN2"
5048,-0.156484461493242,8.52915359746015,9.59677630576616,0.00271663228864823,0.0172545386421364,"PAFAH1B1"
10161,0.216154112374111,5.44038141951642,9.5960124633604,0.00271779292389429,0.0172559763851246,"LPAR6"
4308,0.760489107842796,0.300756690096875,9.56240082727622,0.00274897208047073,0.0173895023075584,"TRPM1"
4833,0.128224208445217,5.56755132491591,9.57090637017267,0.00275097494977655,0.0173895023075584,"NME4"
30834,-0.184058440668117,8.78172501630902,9.56212347091054,0.00276257026597322,0.0174502984994957,"POLR1H"
6739,-0.461532972741447,1.5217612460004,9.54364032319335,0.00277952606081887,0.0174932596187246,"SSAV1"
9887,-0.287700596996177,4.9973400985076,9.52180316943696,0.00281725036293149,0.0176628018341292,"SMG7"
4135,0.302462471086835,4.0769563137696,9.52007690894014,0.00281977872924359,0.0176726546077805,"MAP6"
28602,-0.238097808901774,5.12417616289544,9.48896345656433,0.00286241181225147,0.0178670990781631,"TRBV6-5"
2564,-0.195116449997175,2.41810018928513,9.48014582020943,0.00287159477608524,0.0179123118927032,"GABRE"
367,0.339263450468115,6.85402772774818,9.46139154242862,0.00290076807935155,0.0180698773779505,"AR"
30815,0.461763593971507,8.17575856551893,9.46323501869482,0.00290678879110642,0.0181012774685555,"ST6GALNAC6"
28813,-0.360014469842794,4.03363329461926,9.45449012462721,0.00291094508260067,0.0181149446346477,"IGLV2-23"
28773,-0.334476991624939,1.05823605284464,9.43893124194679,0.00291932929703093,0.0181426689489102,"IGLV9-49"
1013,-0.503580399670642,-0.530569669208761,9.42324032561891,0.00292974898364815,0.0181829515214991,"CDH15"
11197,-0.165032530297208,6.65480977212564,9.43717693827601,0.00293504205124575,0.0182035683970816,"WIF1"
22971,0.290907218618863,5.99377185618082,9.43437975911536,0.00293908691170628,0.018222536172949,"RPL41P1"
28314,-0.203818230932581,5.52308927347432,9.41493259143196,0.00296699101409686,0.0183585675143614,"IGHV1OR16-2"
273,0.282564973996346,2.761880761093,9.40455082799296,0.0029792385756652,0.0184055956613956,"AMPH"
5826,0.41564842004396,6.34860076242809,9.38257420547193,0.00302073342089187,0.0185852585888983,"ABCD4"
2967,1.02863154856116,9.74141202632331,9.36354678060937,0.00306652981779059,0.018792401223526,"GTF2H3"
25864,0.117492299017937,6.41285788050174,9.34552643560851,0.00306864548403652,0.018792401223526,"ABHD14A"
10841,-0.213609207168983,8.28391722836778,9.33939226545866,0.00307777350761671,0.0188181480322085,"FTCD"
26686,0.348867036679199,2.55888403245731,9.33516142773517,0.00307998167305718,0.0188181480322085,"OR4E2"
5052,-0.550612954784,0.0646790659661465,9.32065795790386,0.00309000533450774,0.0188693586040596,"PRDX1"
4801,-0.189457735312926,3.4709855670289,9.31885119601509,0.00310884259759974,0.0189443493162874,"NFYB"
10243,-1.00152951095614,-0.492023382991194,9.29711873480374,0.00311240128516854,0.0189597795966567,"GPHN"
6023,0.38575710240932,1.60040519068302,9.28244569501304,0.003151069036368,0.0191514060648714,"RMRP"
10752,-0.448202966801468,0.204308221602888,9.28069437941589,0.00315111656909281,0.0191514060648714,"CHL1"
5177,-0.619538791521311,-0.335430945833675,9.25080970089555,0.00319264233789455,0.0193352620879323,"PEE1"
23002,-0.167746839347272,5.02862296628717,9.26067146006196,0.00319816416153888,0.0193608954649699,"DAAM1"
1300,-0.23554783302628,3.07740562339005,9.24435566129692,0.00322296826889442,0.0194656122808688,"COL10A1"
23405,0.672860571079763,0.104291332663101,9.22135603736681,0.00324385995664675,0.0195669802087739,"DICER1"
6943,-0.336434194292215,4.07171745054465,9.22661186249309,0.00325192056258356,0.0196027979082631,"TCF21"
6495,0.145382606894898,3.08434369266207,9.20802280312349,0.00327991566553221,0.0197008267780097,"SIX1"
8764,-0.126984469448412,5.98825134338296,9.19746720718326,0.00329799099022299,0.0197905221959596,"TNFRSF14"
5088,0.299693120348135,7.89668588930357,9.19609268830824,0.0033001426970735,0.019795902261865,"PBX2P1"
898,0.228963431048815,5.59252661207539,9.19336666184617,0.0033046728562437,0.0197980238906329,"CCNE1"
8703,-0.2867845401139,3.93388804190502,9.14994422581206,0.00337576716139048,0.0201490932192807,"B4GALT3"
28761,-0.293934341714908,2.43203804737842,9.14766572227411,0.00337621832631972,0.0201490932192807,"IGLVIV-59"
9149,0.344579267280583,2.13254341112791,9.14452941584434,0.0033763640234799,0.0201490932192807,"DYRK1B"
1423,-0.165128757387178,5.98133344807374,9.14729553948645,0.00337968384170794,0.0201558800633987,"CRYGFP"
815,-0.274121328459023,2.90232352640494,9.14512115752036,0.00338230216858438,0.0201606077897781,"CAMK2A"
2054,-0.384212499462413,0.887063291601913,9.13380529213719,0.00338634579647388,0.0201760667293138,"STX2"
8021,0.194149172361228,3.62077356050119,9.13932412444244,0.00339287366287475,0.020208441326442,"NUP214"
9392,0.195605109376522,4.68386931418956,9.13738269582702,0.00339641880895938,0.020219557886326,"TGFBRAP1"
2322,0.37768072122291,6.54112821305615,9.13319006791913,0.00340659778306664,0.0202458020881674,"FLT3"
818,-0.27639193374043,4.12452417473624,9.12664768162021,0.00341435570758173,0.020278894904162,"CAMK2G"
28383,-0.173296789739516,6.69434328502017,9.12088934387752,0.00342348086559374,0.0203121399253185,"IGHV7-27"
28681,0.929365204979346,8.99183956260293,9.12883866039049,0.00343670546122499,0.0203840558345618,"TRAV8-5"
6339,0.274046662910799,7.27875260010575,9.09714753310313,0.00346339276270539,0.0205159924076872,"SCNN1D"
1947,-0.376440185458932,2.75341120807454,9.082929522304,0.00348628851545515,0.0206146834506117,"EFNB1"
28751,-0.323078194657142,2.0944165713691,9.06074825700551,0.00352063692854614,0.020761865922812,"TRAJ4"
23625,0.208898859595685,5.70323115733628,9.05995494291276,0.00352702160490557,0.0207862441105954,"FAM89B"
3087,-0.451154831348647,-0.259450141830434,9.04653632796676,0.00353079791693508,0.0208018620496941,"HHEX"
1318,1.11131827044916,2.46241620086639,9.06355817458709,0.00353411407271085,0.0208147598606407,"SLC31A2"
6518,0.219499211257986,5.73940493006268,9.03689023939372,0.00356701275931377,0.0209684040943747,"SLC2A5"
8024,0.942821856491472,1.40176971521349,9.03323319639186,0.00356850610645829,0.0209705083634377,"RDPA"
4440,0.428940037555927,0.964767365253327,9.01971151514043,0.00357847902930963,0.0209957139997932,"MSI1"
2398,0.296814113440566,3.90022206234839,9.02681931370523,0.00358483623265963,0.0210196587991185,"FRA5E"
26497,0.187135612303362,6.10585253181006,9.02392336621949,0.00358965086433243,0.0210345340939784,"OR10D3"
28717,-0.357781659830806,2.6120530896703,9.01702165536086,0.00359985744638935,0.0210809660858628,"TRAJ38"
11013,-0.180159720049221,5.23405943910621,8.96213903840524,0.00369998142365155,0.021517209349762,"TMSB15A"
6554,-0.689054664909342,2.5685940816991,8.96321291605757,0.00370928392262158,0.0215509512585154,"SLC10A1"
120,-0.328486043404277,3.89977375206328,8.93726332204369,0.00374569312630703,0.0217214920071871,"ADD3"
1176,0.228083465808271,4.59741048183157,8.93398544911295,0.00375163401325106,0.0217422906259012,"AP3S1"
241,0.484233387356448,1.02941112670062,8.91515452989983,0.00376675205813806,0.0217957113138503,"ALOX5AP"
23129,-0.218619298206613,5.76711006926352,8.90931251009584,0.00379689535022983,0.0219495014456166,"PLXND1"
9825,-0.266992112055904,2.96999793053217,8.88863327787815,0.00383471098579331,0.0221058401709121,"SPATA2"
5226,0.326102247644412,5.86029000536667,8.87434843863386,0.00386258825328921,0.0222187849259057,"PGD"
7582,-0.224364780463813,4.02196331564721,8.85802407198893,0.00389408878974729,0.0223643718739529,"ZNF33B"
2576,-0.209690510437141,7.47643028560046,8.85444975341072,0.00390037557360937,0.0223865558870619,"GAGE4"
8605,0.336530561182075,2.9981357649237,8.84819790397629,0.00391028661551879,0.0224225376555828,"PLA2G4C"
26771,0.570993448600948,5.60037862603834,8.85278605276773,0.00392270248624106,0.0224588700932649,"SNORD102"
5139,-0.139538943060918,4.86618900988242,8.83119590850573,0.00394547562098382,0.0225682671785603,"PDE3A"
10415,-0.154696868895819,6.05158470310352,8.82263947699894,0.00396182351304982,0.0226267409666141,"SNAI1P1"
3868,0.152866571927518,5.80415227107285,8.81554396569218,0.00397570467178636,0.0226709679802081,"KRT16"
26494,0.218710687619345,2.14220901349389,8.80681208456256,0.00398492070589519,0.0227094987466474,"OR8G1"
8101,0.337082008681428,4.55037790757339,8.80581032948048,0.00399515388910736,0.0227607934397943,"CLLS2"
1659,-0.176158671105196,4.72611170047888,8.80067259382458,0.00400512144924828,0.0228028424537341,"DHX8"
1287,0.222908795988718,5.83938442203887,8.78449235021633,0.00403682518281298,0.022934531260091,"COL4A5"
8444,0.838761813919593,6.07670837980856,8.78966952966064,0.00405594820476109,0.0229730061815414,"DYRK3"
6631,0.38884839123061,6.5122903260979,8.76078017741837,0.00409073118636795,0.0230926695558109,"SNRPC"
26047,0.21350512296947,4.89824968861373,8.75672858660567,0.00409257156956804,0.0230949578032147,"CNTNAP2"
8755,-0.301905892376717,3.93030797633889,8.75543800395207,0.00409536063868261,0.0231036380563433,"ADAM6"
4154,-0.257728795498924,4.37529229248506,8.7404958973123,0.00412549533574095,0.0232381515252014,"MBNL1"
6543,-0.419945464968718,0.012673508529314,8.7261700571492,0.00413579384916763,0.023278826454178,"SLC8A2"
1476,-0.528731285424068,1.93420369167252,8.72546153283386,0.00414997629634654,0.0233223358795341,"CSTB"
3258,0.873035596325699,8.91060502858996,8.73077234177134,0.00417464366552237,0.0234150223207404,"HPT"
28699,-0.306260559122979,4.70075583465726,8.707968977509,0.00419192554924219,0.0234763083367202,"TRAJ56"
9973,0.174297549843769,5.27773574025161,8.70101153742542,0.00420617143548032,0.0235408578652035,"CCS"
28757,-0.344241145223028,1.11854390453344,8.69272057338783,0.00420727513876756,0.0235408578652035,"IGLVV-66"
10597,-0.275740418050786,1.94169340802571,8.69566850740583,0.00420994181264029,0.0235486448453865,"TRAPPC2B"
4791,0.225964264370906,10.1899259073944,8.6898874858497,0.00422902455992684,0.023616681819358,"NFKB2"
10344,-0.453143507320802,1.45067785013408,8.67690700712732,0.00424494332723927,0.0236599991978142,"CCL26"
29768,0.281002372685819,2.12258920135294,8.6773448091922,0.00424650229240683,0.0236599991978142,"SDHDP6"
6884,-0.516273522928235,3.0630172860933,8.68263556174334,0.00424909715101799,0.0236606527921632,"TAF13"
23467,-0.182009585863861,5.6863951146446,8.66882054372205,0.00427324799622287,0.0237731597862158,"NPTXR"
28375,0.143906616976195,6.8635940393658,8.66686306684138,0.00427728023869432,0.0237812661073703,"IGHVII-20-1"
5738,0.152486591098063,5.49462917558742,8.65587488262706,0.00430066159058311,0.0238968771293833,"PTGFRN"
9159,0.299050326529865,5.11322799433727,8.65069637827242,0.00431179569247181,0.0239371404989343,"PCSK7"
22835,-0.251200202590763,4.49396959540585,8.62345932773733,0.00437023163563149,0.0241769626023788,"ZFP30"
871,0.499328572847128,1.31065733359013,8.60196184096214,0.00439632280856499,0.024282321254245,"SERPINH1"
6043,-0.166170786163177,4.6727807261822,8.6039828485019,0.00441235181764517,0.0243344694153199,"SNORA63"
3116,1.06074529803762,2.36340376564285,8.60812467759948,0.00441742878781552,0.0243406651882317,"HLA-DPB2"
3938,0.429125711052034,6.62150947809012,8.58048812759423,0.00447544067944092,0.0246018320705803,"LCT"
9686,0.532098228678005,1.36513317807574,8.55014874087934,0.00451059769468207,0.0247436191143159,"VGLL4"
6809,0.295477578402502,2.80887291093692,8.55651640967413,0.00451333258235681,0.0247436191143159,"STX3"
2954,0.48502697651116,9.16814017860793,8.55658731490976,0.00453019444828237,0.024810449739694,"GSTZ1"
10908,0.465783846882016,1.08792979450981,8.53566423579938,0.00454187239857759,0.0248410965951223,"PNPLA6"
8558,0.511284744053482,-0.306779010275773,8.52365554205887,0.00455948138704902,0.0249226461138785,"CDK10"
8658,-0.170514911478838,5.85307009511318,8.53529729690207,0.00456417187298458,0.0249409036964572,"TNKS"
23131,-0.442934658741623,2.39473877555722,8.53199758343462,0.00456851477215315,0.0249572516538505,"GPATCH8"
4118,-0.447049172531238,1.84563399787762,8.50935777860327,0.0046156032370244,0.0251401332314482,"MAL"
7052,0.527502161953884,-0.439790567378421,8.48421318324186,0.00464060681451007,0.0252168307925863,"TGM2"
10557,-0.183728368607374,5.84079476221173,8.49040726909438,0.00466656382021183,0.0253206327142516,"RPP38"
1184,-0.423965279983655,1.75421921128603,8.48318136151096,0.00467462893832272,0.0253544180506063,"CLCN5"
3866,-0.177597016465362,5.07540165969372,8.48600841979554,0.00467690862471119,0.0253544180506063,"KRT15"
30817,0.252220027783601,2.56764460221994,8.45355528509032,0.00474747842350384,0.0256842198248729,"ADGRE2"
2390,0.23534907805289,3.71687683755747,8.43341853302039,0.00480014179321111,0.0259255490864404,"FRA4C"
6921,0.22974564194195,6.09771163881777,8.43316143678138,0.00480061258546445,0.0259255490864404,"ELOC"
402,-0.221117805487209,3.97063741026509,8.43284372386041,0.00480191139278357,0.0259255490864404,"ARL2"
26766,0.492401244787663,2.0833118282163,8.42227279236877,0.00481498246243092,0.025965759439737,"RNU105C"
6581,-0.546459751250125,-0.363199763195402,8.40798876073281,0.0048340643827964,0.0260303721009879,"SLC22A3"
9457,1.5135298606967,2.51514917717336,8.42662376866427,0.00483585995659944,0.0260303721009879,"FHL5"
28694,0.168300096540841,4.93243187603533,8.41687913535193,0.0048397870534939,0.0260387028482471,"TRAJ61"
5830,0.157484989179772,5.80713297008333,8.39743808977899,0.00488633970445015,0.0262432958247148,"PEX5"
1159,-0.138796119875568,5.74235997073437,8.39234671041302,0.00489866673249071,0.0262865701769621,"CKMT1B"
6821,0.447354478573347,4.77309206767308,8.38916843595262,0.00491876915367979,0.0263638033280516,"SUOX"
10902,-0.172145568249279,4.09134461808358,8.37873890666188,0.00493232888480349,0.0264211468974247,"BRD8"
5378,-0.198793852614909,6.33550052298687,8.37790572134853,0.00493377635675499,0.0264212378397404,"PMS1"
1054,0.191114013579207,3.32722181864687,8.35583292087076,0.00498739787181292,0.0266234793908626,"CEBPG"
377,-0.218197621266319,3.26860049796882,8.34939178265022,0.00500384604018321,0.0266881421779335,"ARF3"
28332,-0.16948203735148,5.68316301276012,8.34090690275617,0.0050252011380696,0.0267402664996098,"IGHD2OR15-2B"
5646,0.323759320339086,5.34757619337923,8.33108480660658,0.00504989726166391,0.0268330271642498,"PRSS3"
4117,0.211264299560709,5.22138321169347,8.32110830993772,0.00507498090554903,0.0269508042914004,"MAK"
5981,0.628299015752869,-0.0574164460924777,8.30992292750509,0.00507878811082339,0.0269632700221064,"RFC1"
1071,-0.468524528676419,-0.197023972691188,8.30424414079909,0.00509446337020916,0.0270387179447595,"CETP"
3149,-0.125490920155269,8.55199541939263,8.31100327755398,0.00510018955342918,0.0270517807613703,"HMGB3"
8224,-0.186881972711046,4.63687879854611,8.31016720412928,0.00510278311708794,0.0270517807613703,"SYN3"
25984,-0.18577504441116,4.11004911600027,8.30663835104984,0.00511189781673407,0.0270845532630746,"KRT23"
6032,0.66655224004212,3.20080361468949,8.31154341675459,0.00511597758644898,0.0270944537682231,"RN7SL6P"
10025,-0.155505423460488,4.38848395526338,8.29954731323277,0.00512986409806572,0.027133044069666,"MED16"
8538,0.622639357536336,-0.238055052822406,8.28283663342807,0.00513942468921185,0.0271680520920844,"BARX2"
5920,-0.199056703185584,5.90503966413517,8.29431686478243,0.0051426986441538,0.0271775805314795,"PLAAT4"
29851,0.465747842988059,1.66619900746003,8.28620349119535,0.00514580805657596,0.0271862342119445,"ICOS"
3224,0.721086711421329,1.06465836015732,8.27982180417174,0.00516150527711017,0.0272224450223372,"HOXC8"
20,0.472614418131618,0.230597659225344,8.27745314716842,0.00516697613336797,0.0272384126064597,"ABCA2"
438,0.450905823312879,4.05477861711943,8.2880377712296,0.00516763316813911,0.0272384126064597,"ASMT"
4854,0.365488077550767,3.48760133230947,8.27998438137801,0.00517888352819502,0.0272673827724521,"NOTCH3"
7075,0.535887602155624,3.80997800758702,8.26539340164025,0.00523283374885478,0.0275043936657222,"TIE1"
7942,0.155572214127574,5.68914865537353,8.24876044247128,0.00526047259580955,0.0276103804616659,"TFEB"
2897,-0.393223408121583,1.66367658457043,8.24267778535956,0.00526584444458972,0.0276307235487421,"GRIK1"
22990,0.158412645153778,6.28244437350242,8.23817057029408,0.0052881388728982,0.0276980737655662,"PCNX1"
6314,0.30758355490706,6.325632864666,8.23803726776466,0.00528849365930353,0.0276980737655662,"ATXN7"
9554,0.482838726855659,1.73903739904132,8.23129760730821,0.00528917737797249,0.0276980737655662,"SEC22B"
10691,0.76925716808732,2.23243399107476,8.2384203259973,0.00529325573359307,0.0277037215640306,"GMEB1"
9462,0.286520117982651,5.92771631668605,8.23495677963467,0.00529665334507735,0.0277136507885492,"RASAL2"
6954,0.539447656206478,6.62027468169975,8.23557743050283,0.00531746218652029,0.0277831758373493,"TCP11"
823,-0.101166638243837,6.27034806644569,8.22519408380508,0.00532235341965716,0.0278008675512069,"CAPN1"
28749,-0.331586351347811,0.826176014726804,8.21406074595368,0.00533047246458037,0.0278275371455058,"TRAJ6"
28646,-0.187909375745002,4.42787800100739,8.22155626277189,0.00533251801867608,0.0278303497612171,"TRAV36DV7"
7214,-0.249688002489343,4.60840051309351,8.21843548238932,0.00534070929136989,0.0278573568516243,"TRN-GTT2-7"
28677,0.26089303100822,1.49249170246817,8.207347298587,0.00535132224622401,0.0278924808150553,"TRAV9-2"
1586,0.273036442889524,6.88012035358684,8.20934165752387,0.00536445134511757,0.0279109617236077,"CYP17A1"
5280,-0.321934782700273,4.49077483804374,8.18936227519909,0.00541855256721509,0.0280967619080468,"PIGCP1"
7298,-0.197813633863495,5.64409476317374,8.18089275647947,0.00544103299723362,0.0281844316180164,"TYMS"
6540,-0.245440515518377,4.35183110876878,8.17966468428329,0.00544483662191977,0.0281871335301772,"SLC6A13"
8718,0.51092035766968,3.97796131442149,8.17267935412176,0.00547963557612889,0.0283260198967536,"TNFRSF25"
28595,0.39093463982843,5.01896607017134,8.15728086535623,0.00551325954313609,0.0284520546973243,"TRBV7-3"
552,-0.403444221187158,-0.0647140586936114,8.12361491299844,0.00557620117192883,0.028666801911145,"AVPR1A"
9706,0.22919948275975,4.88655932171827,8.13065716487037,0.00557919284605755,0.028666801911145,"ULK2"
8744,-0.187468386896884,4.27415020261628,8.12981361607113,0.00558171556420459,0.028666801911145,"TNFSF9"
3,-0.411665497929054,-0.574109225439632,8.08177289175259,0.00567635869532009,0.0290100567522308,"A2MP1"
26770,0.556582213669347,2.55285032223809,8.09399702746286,0.00568145193688736,0.02902805457104,"SNORD79"
2407,-0.111019239467534,8.17625962343339,8.08687658561885,0.00570180663985748,0.0291239957517057,"FRA6G"
28573,-0.300880176723659,1.45068770400924,8.077456497186,0.0057140956846795,0.0291706321990133,"TRBV14"
6271,0.481941417607918,0.29940552276502,8.0644890825659,0.00574571185984835,0.0292915534229641,"S100A1"
8754,-0.261449611470238,2.68729461414114,8.06770863129312,0.00575424662344291,0.0293188786579284,"ADAM9"
29888,-0.136883152092812,6.67887905592837,8.04071724137421,0.00583467962477445,0.0296714021667357,"STRN4"
2557,-0.199002059202613,3.37774593744562,8.02693833539873,0.00587502445524844,0.0298437023345541,"GABRA4"
638,-0.118173194753503,4.30173883563638,8.02638259213304,0.00587722578652817,0.0298466759079393,"BIK"
411,-0.518794200709553,0.393282804801865,8.01520044967511,0.00588575761253803,0.0298735760108759,"ARSB"
26851,-0.107877535913649,6.98134166551186,8.01816400892233,0.00590074696657969,0.0299167709230653,"SNORD3B-1"
9858,-0.699246276567544,0.0661987825365497,8.00553456948299,0.00591324820344679,0.0299535337392606,"PPP1R26"
1840,0.256499828435038,3.97893584607968,7.99545844713613,0.00596860211968481,0.030177958157837,"DTX1"
6713,0.269008150177334,5.29274294336173,7.99155899651047,0.00598000028267419,0.0302273139630521,"SQLE"
9289,-0.236002341199614,3.69756515880357,7.98125656815213,0.00601114437945086,0.0303266420891717,"ADGRG1"
2231,0.239698859342808,4.43638665274068,7.97881448864518,0.00601856018698187,0.0303536389294275,"FDX1P1"
1774,0.252554607220941,3.69187191560844,7.97770213617737,0.00602142571940564,0.0303536389294275,"DNASE1L1"
28819,-0.130679461382827,5.52372992817683,7.9735285735903,0.00603399746026047,0.0303921279222828,"IGLV1-62"
9832,0.639017754593783,0.490183405165525,7.96250175880916,0.0060457085738885,0.0304345154973346,"JAKMIP2"
7444,0.218766489932157,6.54655378132243,7.95630090809402,0.00608606831098909,0.0305959939314013,"VRK2"
10797,0.175302724298477,4.37958904069444,7.94797282727778,0.0061121010071512,0.0306934490489621,"MTHFD2"
23683,-0.844348210118551,1.06991941068806,7.94573013020671,0.00611823877363916,0.0306992312276868,"PRKD3"
9452,-0.564624190137129,-0.768972912535533,7.91598286282535,0.00614737469286147,0.0308203068884775,"ITM2A"
7157,-0.155113687219804,6.95841186604482,7.92239701666852,0.00619015437173437,0.0309843228308764,"TP53"
10763,0.305723501776515,5.34635539507206,7.91834942819839,0.00620299887548237,0.0310233926970375,"NES"
29769,0.298740430891706,3.36303741261268,7.91687289656116,0.00620647464679188,0.0310313758292679,"SDHDP5"
28763,-0.224522737854062,2.86463745674534,7.91613156199999,0.00620795526200026,0.0310313758292679,"IGLVI-70"
206,-0.175695236652231,2.49103946233448,7.91046100430716,0.00622309756841846,0.0310818386863684,"AK4P1"
8420,-0.24191555238422,7.60177233771539,7.9105853409322,0.0062268481023156,0.0310818386863684,"SNHG3"
6719,0.965009402703975,0.162999534031758,7.90124390596334,0.00624321255212101,0.0310934614491535,"SRD5A1P1"
7461,0.416917159831414,3.29903260446889,7.90485059342169,0.00624337089617147,0.0310934614491535,"CLIP2"
7832,0.497032440944857,6.7331572793491,7.91243613462786,0.00624456826933612,0.0310934614491535,"BTG2"
10125,0.36609887733905,3.83066009764857,7.90467083072419,0.00624562761106439,0.0310934614491535,"RASGRP1"
6510,-0.194359016719545,2.98900285213083,7.89535693904835,0.00627336454005526,0.0311979114310233,"SLC1A5"
1279,-0.215576875340175,5.86400095472641,7.89147405453798,0.00628682174749888,0.0312564192937562,"COL1AR"
28833,-0.601267007149792,0.327975440939209,7.86566800537051,0.00634357692650623,0.0314792761506099,"IGLJ1"
3674,0.197753269459471,4.13419213973956,7.87009237986756,0.00635510781059443,0.0315026412403862,"ITGA2B"
