"","logFC","logCPM","F","PValue","FDR"
"37262",0.131985028156456,5.76883904115117,3.73954420491575,0.0567986258373169,0.142768490363035
"10888",-0.218185426138612,1.37470874861183,3.73787983343823,0.056805935878611,0.142768490363035
"7935",0.481192806248787,-0.412410864648023,3.73484714209465,0.0568369312426209,0.142826955109008
"8255",-0.292083298024814,1.32291024292887,3.73570560787879,0.0568761765195046,0.142874923260693
"2381",-0.285570897316925,-0.124189345780933,3.73520237762206,0.0568768543515143,0.142874923260693
"10750",-0.231520122683166,2.26101953156373,3.73656411441703,0.0568792263527816,0.142874923260693
"26903",-0.173201888452799,1.7075477357161,3.73555452016192,0.0568934525762634,0.142891225058959
"12616",0.141884336527816,5.72087289374445,3.73617410319793,0.0569077828622473,0.142907783747887
"22126",-0.247038299437722,0.820741789827228,3.73374098469794,0.0569232457809486,0.142927181834437
"13746",-0.137606248284872,3.337249043069,3.7340493329306,0.0569760691337799,0.143040369294674
"12970",0.271441243109303,3.33849421059154,3.73299836829391,0.0570081856769042,0.143101547900574
"4877",0.271384939673762,0.928420709370355,3.7306223639451,0.057020199149027,0.143112254149005
"25542",0.28722402460807,1.76884462446,3.73056800666602,0.0570464429603551,0.143144831576897
"14884",-0.316630636359472,1.54771531426678,3.73069276658499,0.0570486792223896,0.143144831576897
"2857",-0.287751641858188,1.21055311392299,3.72969043143173,0.0570670320355275,0.143169798399446
"1175",-0.135292664015433,3.46558423805782,3.73105248486275,0.0570741324101309,0.143169798399446
"13000",0.156626008860361,3.69110895191985,3.7280329622869,0.0571726903438424,0.143397554406677
"30141",-0.203863741633899,3.05205678080703,3.72633920566678,0.0572248203115748,0.143503409595604
"31067",-0.142973227644038,4.1087199510484,3.7261912344882,0.0572338505990948,0.143503409595604
"23060",-0.206887642423808,4.77378452570681,3.7260366109884,0.0572382034916522,0.143503409595604
"22396",-0.168093577856186,3.6611176742905,3.72398923966159,0.0573051859133102,0.143651843623621
"16267",0.298250386230774,3.0638268292914,3.72302009617906,0.0573296296838551,0.143693616536953
"28057",-0.244136435357617,1.33986576876507,3.71878121898897,0.0574272596037272,0.143895924781935
"4788",-0.249278991403153,6.89531975967731,3.72072830238178,0.0574300909244329,0.143895924781935
"26715",-0.108264390443668,5.29349185959719,3.72003667739308,0.0574337172437698,0.143895924781935
"13909",0.113534027913943,4.06342446967924,3.7196488667942,0.0574475403372113,0.143910147934592
"25012",-0.121202315076426,4.25470949659768,3.7194236527811,0.0574549773075084,0.143910147934592
"9055",-0.124337137989216,5.8653704617545,3.71852508953003,0.0574828387773522,0.143952020352822
"4183",-0.292837374012759,0.116089662805751,3.7164931101356,0.0574889576376959,0.143952020352822
"25415",-0.083546349631606,5.44899499876708,3.71815979068132,0.0574950760228893,0.143952020352822
"6425",-0.286950590044616,-0.172247138603244,3.71538142579286,0.0575216827327618,0.143989914551135
"3662",-0.287181194678359,4.32504350060163,3.71796155987223,0.0575258028951178,0.143989914551135
"8774",0.140282911734217,4.69306908084212,3.71644744241156,0.0575522126369415,0.14403649964828
"34475",-0.379431450968785,0.656737834857253,3.71385034856188,0.0575717055156726,0.14405130229938
"25406",-0.348853325638101,-0.360103506098104,3.71335382824985,0.0575737256943163,0.14405130229938
"8",0.213496598356857,2.84998199313453,3.71478797585059,0.0575966390855028,0.144089113356256
"24650",0.109573417170769,4.64017321633706,3.71385043945019,0.0576375304453822,0.144171883440711
"7251",-0.223918811972346,-0.290279488585455,3.71106171450984,0.0576570339306892,0.144201139702076
"39039",-0.128177211715225,3.11400389170624,3.71284094615037,0.057667009973677,0.144206562985894
"31966",-0.195222899549185,2.26497756318688,3.71190740438014,0.0576839903030371,0.144229497887789
"27710",-0.353286159685506,0.456990621179798,3.70993529819729,0.057700117445817,0.144250293614543
"12161",-0.698854139454672,-0.423445619939164,3.70855304727761,0.0577439882496857,0.144340433478372
"36877",0.391390597552923,0.560844556301044,3.70734557321336,0.0577884685668305,0.144422705850249
"30637",-0.121620515215614,3.65815984070719,3.70913239091473,0.0577925402782453,0.144422705850249
"34296",0.215200764532683,1.44744328689413,3.70621499496549,0.0578332484362521,0.144504883470993
"23567",-0.263788502134011,3.51355980266833,3.70759140934834,0.0578431602084023,0.144510099966075
"14787",-0.207113442716466,1.53785471960633,3.70456178612152,0.0579021527125417,0.144637917311421
"3679",-0.40155047939302,-0.732084441634278,3.7008491116539,0.057914956879262,0.144650338547663
"12450",0.343772825726177,2.09430092867309,3.70398649239361,0.0579294811755752,0.144667052097468
"23526",0.16615774264502,3.94016040194815,3.70473273024686,0.0579380087400309,0.144668787539323
"15224",0.197351406156174,5.69759862558703,3.70410519359228,0.0579576672299754,0.14469831221109
"27368",-0.22752508307074,6.10906905566817,3.70320748190217,0.0579915216766275,0.144763266031533
"4151",-0.0772257874789731,4.92172206493575,3.70246012606822,0.0580127191477497,0.144795575332446
"3766",0.485752820187257,4.9255498823437,3.70495135941225,0.0580201436402507,0.144795575332446
"23857",-0.177959835923298,2.80404065191806,3.70122484100201,0.0580469674423172,0.144842946319859
"29675",-0.226594320254731,1.77514940950453,3.69937215806092,0.0580834422178583,0.144914383056037
"19953",-0.302051454705297,2.36159579349874,3.69923331835771,0.0581065105527643,0.144952356821928
"30895",0.267926093248352,0.35060416621855,3.69588028125185,0.058171811705371,0.145087437350652
"12908",0.308366624709083,-0.159439222258283,3.6954497879093,0.058176370385432,0.145087437350652
"13117",0.429851503123679,0.0936737604195295,3.69527860080238,0.0581920447422034,0.145106934843864
"37711",-0.167861446230109,6.40012931116044,3.69632787239852,0.058215074074154,0.145137142274319
"14668",1.05594001851276,8.00461526255717,3.69992750467173,0.058219874775876,0.145137142274319
"22",0.267778539101065,3.29415685817317,3.69480617662586,0.0582628379547885,0.145224644672732
"9600",0.59312199903723,4.17411261968975,3.69749616118129,0.0582789136551037,0.145245113373332
"33963",-0.164425022276217,3.3059360533182,3.69374616680054,0.0583004721766743,0.145279239220612
"35541",0.298036968180997,6.8908277565493,3.69463809341705,0.0583195500697453,0.145307175204127
"9005",-0.109540990075605,6.14327331391591,3.69102290534496,0.0583916759751823,0.145467258600164
"649",-0.108230986193702,4.50106432114526,3.68942764660806,0.0584463192519781,0.145568024960146
"25556",-0.107342243292008,6.68095997179338,3.68933406683829,0.0584478870116104,0.145568024960146
"26506",0.143313494178073,3.11757809159965,3.68799401619739,0.0584886687497171,0.14564995440303
"35198",-0.116758212350831,3.97184260619298,3.68557384824311,0.0585753098164396,0.145846046415427
"2471",-0.241002806529767,4.55204454609696,3.68131391817543,0.0587175898308404,0.146180601722014
"34571",-0.260320598294803,0.692472236598514,3.67880497848446,0.0587351689140709,0.146204659008476
"31239",-0.167240782842012,1.93875997913932,3.67706665627476,0.0588329069056273,0.146417193780993
"271",-0.103943817739278,7.67078752233332,3.6777296935813,0.0588364056438834,0.146417193780993
"309",0.388007694336688,0.94379974623232,3.67460989377337,0.0588727358376542,0.146487866216014
"38598",-0.1844654119624,2.34138065749402,3.6758559567986,0.0588851526120499,0.14649902596236
"15854",-0.161225435135786,6.90340758895148,3.67505553551677,0.0589263945707001,0.146581886561728
"18461",-0.460864853157751,-0.106828681967468,3.67253519344147,0.0589460438767785,0.146611019445745
"31243",0.200794707691895,5.31571021967095,3.67394360768698,0.058964585535208,0.146637389906462
"2211",0.125045821130525,5.61278732031358,3.67294904100074,0.0589978040115298,0.146691436112398
"36610",0.262859182371497,2.65230550458267,3.67241188868956,0.0590022024298324,0.146691436112398
"35123",-0.294227375045797,0.424532367144744,3.66990808840518,0.0590353729765905,0.146754150589183
"30242",-0.198766205926109,2.60941994568003,3.67100452629582,0.0590544152754684,0.146781731952348
"19937",-0.135110801255365,6.35648258967645,3.66903044191161,0.059129669516221,0.146949003762729
"22328",0.127309512421821,2.87334324475292,3.66810365379725,0.0591535741931244,0.146988633841922
"6723",0.137976479984298,6.52859890691743,3.66753250840409,0.0591802985481279,0.14703525883561
"36698",-0.13559142841515,4.54175819572966,3.66644465930394,0.0592185613087111,0.147110534952508
"19190",-0.276870018405296,-0.416599010423836,3.66186061242062,0.059286756204464,0.147260138124859
"31846",0.410022307225138,2.3242345915958,3.66399681826625,0.0593037059233978,0.147282432217985
"33049",0.493958104257417,-0.430410917330099,3.65931197768396,0.059337891195957,0.147347519546831
"36835",-0.379722862234277,1.1764307408796,3.66099424479591,0.0593512342324356,0.147359300799747
"13747",-0.310304576738562,-0.408418835434368,3.6597497997356,0.0593585922008728,0.147359300799747
"19480",-0.322692807458639,1.33056687884775,3.66063196061729,0.0593682444625604,0.147363455882743
"25969",0.551218855002064,-0.47970291594558,3.65716437100268,0.0593918499757862,0.147402239861969
"28277",0.136339541336304,2.88459370755203,3.65992379653336,0.0594309640883397,0.147479498416181
"4694",0.129756355701367,6.73064789927263,3.65967777957422,0.0594465567226846,0.14749837488823
"30889",0.211649596077163,4.34086137338986,3.65943441062218,0.0594565927819355,0.147503461206494
"8782",-0.131951694662602,2.97267812855683,3.65791537675165,0.0595027320550138,0.147598101135657
"20775",-0.251100462345481,3.07174189567038,3.65669183544476,0.0595462031158193,0.147686097965514
"33117",-0.398574038981817,2.10985861128555,3.65431383278616,0.0596302388839055,0.147874665975528
"6676",0.099821778782576,5.15367073477567,3.65338187037673,0.0596617802192598,0.147900299652116
"20595",-0.192365824664912,2.63260500153474,3.6530399844441,0.0596643998583095,0.147900299652116
"8203",0.313889744214792,2.45959677680332,3.65271260154877,0.0596645984140725,0.147900299652116
"31844",0.218473999186109,2.06081954350707,3.65185161344657,0.0596830402947051,0.147926161331616
"19781",-0.112937506977384,4.95012344160986,3.65173918984531,0.0597179852246415,0.147967746754034
"4240",0.142466613117798,3.76804962426965,3.65147218400155,0.059727178242877,0.147967746754034
"35728",-0.300176967019327,0.300972167715357,3.64943822497731,0.0597324945652342,0.147967746754034
"34042",-0.256286938922023,2.8514312120231,3.65111783305529,0.0597338513962913,0.147967746754034
"26362",-0.117591894088345,3.92711290122602,3.65112182466989,0.0597398747993952,0.147967746754034
"2818",-0.199959940782374,1.31928015935281,3.64828274765873,0.0597859773791544,0.148062081280904
"38619",-0.137701007853038,3.44789322253119,3.64892434975679,0.0598135759979083,0.14811057094535
"4869",-0.470948994953616,-0.0136071933919123,3.64621144820254,0.0598421417483494,0.148161442103487
"15503",0.23522532561856,-0.355493719430898,3.644871384975,0.0598633767199071,0.148170837284585
"38439",-0.275778795207683,0.822739775568857,3.64558864660737,0.0598638739339169,0.148170837284585
"28713",-0.22836806174592,2.20106358729571,3.64676326123358,0.0598700031756825,0.148170837284585
"37839",-0.47237435778199,3.11844550160504,3.64736267409328,0.0599316477894158,0.148303528224881
"29500",-0.337626490225149,0.158660510302667,3.64102772841847,0.0600220762390664,0.148507400955868
"4301",-0.134244988056008,7.24171275121829,3.64258574721345,0.0600304630448712,0.14850825776035
"33749",-0.175508358237408,4.8745980340179,3.64046478280504,0.060104444095596,0.148671364998749
"30724",0.383941542658256,0.862650486541557,3.63767145993205,0.0601310216762242,0.148717189389376
"31366",-0.203261301838786,0.904325685307007,3.63629013710521,0.0601841631541932,0.148828691050736
"35358",0.142068256430926,6.1292185367898,3.63693289649885,0.0602251688635394,0.148910156480532
"300",0.177428483154802,4.12461813135262,3.63635660587284,0.0602466323280151,0.148943287257186
"14203",-0.276262946390865,4.89050118559367,3.63666996235975,0.0602645295546096,0.148967593800005
"24092",-0.1501616740692,5.11591060328741,3.6352976821362,0.0602821676708703,0.14899125342981
"24920",0.220268693312833,4.93726893190005,3.63404503002001,0.0603258421322865,0.149066163461844
"26382",0.151597644090946,2.91249515040035,3.63352582928854,0.0603356351105546,0.149066163461844
"38404",-0.311367204265735,0.666194592030393,3.63180179175248,0.0603366885782752,0.149066163461844
"14729",0.354441797627041,-0.715814959560475,3.62784056010867,0.06034899596016,0.149076629046965
"27753",-0.126309787527137,4.16906395361721,3.63241722396035,0.0603827314951205,0.149140017479925
"15000",-0.397949343752787,2.46664712574339,3.63252650877782,0.0603972737097205,0.149153932883507
"21549",-0.252489640850438,1.01906261942864,3.63001956658054,0.0604045164032826,0.149153932883507
"36450",-0.337334303747152,1.72423209964687,3.62995491225148,0.0604361081442152,0.149207346310124
"10821",-0.161023924462078,0.886815255087373,3.6287888658027,0.0604423045529153,0.149207346310124
"2784",-0.153951953849357,5.43354984273524,3.62823533268584,0.0605260783984841,0.14939418254978
"17904",-0.175350931421773,1.59608716602164,3.62505959055097,0.0605969992877985,0.149549248643191
"7787",0.553392192448197,-0.12414655771026,3.62234889710208,0.0606585805557503,0.149661314380411
"38798",0.110583864135991,4.53000790271028,3.62444918032982,0.0606586139389146,0.149661314380411
"9751",0.160099820531693,3.43106688493897,3.62331549607593,0.06069547557307,0.149691233181173
"6800",-0.327373227047084,2.15881655638374,3.62270367184281,0.0607009198072221,0.149691233181173
"2382",-0.299170219089046,-0.793976232272515,3.61800616241104,0.0607078526786789,0.149691233181173
"29186",-0.13219596044525,3.17685579335374,3.62286831300961,0.0607103131726107,0.149691233181173
"34115",0.114126112379724,5.40242492867026,3.622904455623,0.0607112630081305,0.149691233181173
"38109",-0.154789708001893,3.1161551925509,3.62122879403173,0.0607669313208208,0.149789587167045
"28147",-0.164299289474625,2.82262594010112,3.62111471970768,0.0607673728555859,0.149789587167045
"38787",0.140474351772265,6.85725826974548,3.62063422458387,0.0607896434447885,0.149824488180577
"2948",0.500227719971299,-0.295118529413276,3.61600261362429,0.0608552260227681,0.149964009274197
"22512",-0.0773926472578456,5.53355214669562,3.61855572929847,0.0608624912571404,0.149964009274197
"13879",-0.160003432107196,4.02480630910959,3.61557809357439,0.0609678450189976,0.150176805432984
"9201",-0.103980075321341,5.40633847562772,3.61549394838118,0.0609694251996987,0.150176805432984
"5525",0.150542694516864,4.83085053961704,3.61540736446173,0.0609732465588493,0.150176805432984
"17268",0.120771812567958,3.8871737784585,3.61370782887256,0.0610327865498843,0.150292608263492
"24021",0.0876501136999092,9.48507399662038,3.61355690098564,0.0610365378767979,0.150292608263492
"30340",-0.160259398915829,3.59566137204402,3.61305427907864,0.061055319692709,0.150318815612415
"37105",0.477038583068271,-0.573992260375008,3.60752470632232,0.0610905016801425,0.150380184479488
"21383",-0.184809391738967,4.33466097529227,3.61174770064991,0.0611016662532755,0.150380184479488
"33198",-0.194796268358211,1.97788002240771,3.61069590412341,0.0611123473946541,0.150380184479488
"12195",-0.456631127069606,0.906120514239615,3.60988477094505,0.0611128134652428,0.150380184479488
"17224",0.0852218063118672,4.39700737283311,3.61075781296831,0.0611363403542172,0.150418037344131
"16206",-0.237776367221129,2.35065904825589,3.60958433466987,0.0611621900512363,0.150461594332224
"31077",-0.328200424336605,0.734316016634743,3.60685885705317,0.0612065910743117,0.150550770694172
"33613",-0.250211914338133,0.718476469351415,3.60624391803514,0.0612272397289813,0.150568030615308
"7207",0.235074404591795,-0.357648150351249,3.60550078760225,0.0612299121792951,0.150568030615308
"18430",-0.26146664727799,2.42611293685172,3.60712242890169,0.0612505572754088,0.150598747720554
"16455",0.766241787370685,0.0774691251442458,3.60639376914148,0.0612755223707788,0.150640076958377
"18716",-0.178641663285513,3.71603390030659,3.60643640200473,0.0612877059150773,0.150649977142864
"5983",-0.0941234664038947,5.15563458830797,3.6048328873444,0.0613433072791772,0.150766584889741
"14857",0.253977583940314,4.7818550016467,3.60402725853384,0.0613859373385234,0.150827294976065
"978",-0.171711683186281,3.77152696819001,3.60338556750721,0.0613950884205335,0.150827294976065
"8232",0.267241896520167,6.21030310384962,3.60417357392197,0.0613986872060441,0.150827294976065
"30995",-0.122642113694787,4.35353617920662,3.60323021189421,0.0614006730332988,0.150827294976065
"28076",0.270171823823697,2.10657202867293,3.60196380459775,0.0614136189779459,0.150836717030512
"14813",0.130505967894586,3.84710985067347,3.60264595895086,0.061420841840091,0.150836717030512
"6562",0.179312245969591,1.3776554442968,3.60011146444935,0.0614519634123552,0.150893082189072
"29245",-0.102512850678743,4.39630418697699,3.60136511700885,0.0614663335599935,0.150908305310791
"32223",0.425825077587354,0.805989587838372,3.59897617112274,0.0614808478807784,0.150923878303825
"12230",0.257976683939416,3.28324069013524,3.60007295009864,0.0615073455564342,0.150955249159171
"2371",0.180873768446191,2.32063916303463,3.59942351157335,0.0615121402355958,0.150955249159171
"33210",-0.125329037915333,3.4241979089005,3.59985252424995,0.0615181462057975,0.150955249159171
"23710",0.338670029877954,-0.351302188209296,3.59582580262086,0.0615658975509174,0.151052354910394
"12014",0.515352853839383,1.00585893107377,3.59033030268076,0.0618132009382181,0.15160502965461
"9285",-0.103526681052293,5.57951630514777,3.59140379024573,0.0618171281683456,0.15160502965461
"9816",-0.418390313034766,-0.8337389787869,3.58589163160631,0.0618213540447737,0.15160502965461
"16710",-0.171267838852137,3.38366234307656,3.59120317419789,0.0618239893534661,0.15160502965461
"24480",0.424539344840729,8.73376058949198,3.59263183667173,0.0618528705225428,0.151650781578981
"2102",-0.0909539338180874,4.42496013294342,3.59025789950274,0.0618590681329745,0.151650781578981
"16293",-0.183450622025244,2.14765517602894,3.58780240727927,0.0619250994618227,0.151792513212988
"12942",0.151825644017618,1.7138029302057,3.5857252281295,0.0619759853004129,0.151897087114998
"248",-0.257311137010525,1.93759008507117,3.58533205781567,0.0620077901959029,0.151954873944318
"15618",0.318137983879997,1.90737208505958,3.58456123778688,0.0620209886756501,0.151967055033067
"16771",0.411668043294295,-0.403862141443638,3.58171961351053,0.0620529371904681,0.152018681865404
"22593",-0.326999517219614,-0.0465569495645428,3.58285053351985,0.0620585198302731,0.152018681865404
"9565",0.328380577393577,0.372022594350602,3.58252277505159,0.0620735689980811,0.152035382494968
"26829",-0.241664675812803,1.26179321107718,3.58231625338341,0.0620891923719837,0.152053484899302
"14726",0.401938013417421,-0.611623549583267,3.57838150894012,0.0621198965080795,0.152094830461859
"6934",0.243325383609041,1.09280695547465,3.58093102933162,0.0621225447214005,0.152094830461859
"30540",-0.243099876969403,1.08178377357903,3.57986868347673,0.0621696435337655,0.152162914504686
"9022",-0.126343592322672,3.41432758768175,3.58142710430495,0.0621717373882454,0.152162914504686
"32887",-0.339868568579631,-0.213033881134539,3.57942669329342,0.0621750685309618,0.152162914504686
"17854",-0.351377981513073,2.6696366106911,3.58104778959759,0.0621938048672168,0.152188603060081
"30230",-0.195607317507604,1.3360573663792,3.57878115617954,0.0622168562730696,0.152224842411392
"18739",0.258778288020042,-0.502567125670524,3.57336233487937,0.0623407459913068,0.152507758736349
"36007",-0.160908042181295,2.28525277728651,3.57521469006208,0.0623775153308079,0.152577500749572
"6066",0.381611078739311,0.943652172862349,3.57296654746484,0.0624046864188521,0.152623749755853
"2786",-0.210291616853142,2.51133122282977,3.57404904788708,0.062425000924046,0.152653219524312
"20756",0.173649590694381,2.91614025849077,3.5735874779884,0.0624448080779939,0.152670131482075
"8234",-0.306111614085673,0.71157668524944,3.5718569476664,0.0624484484757488,0.152670131482075
"11751",-0.305351401037459,3.69373928833803,3.57405766271981,0.0624591092114822,0.152675985592387
"35027",0.385890506579708,1.76450442689216,3.5714181921865,0.0624871256125523,0.152724256988731
"8653",-0.314360798613426,2.66629738641646,3.57118159072295,0.0625318575955461,0.152756780684934
"26861",-0.118244741111981,5.00838162879399,3.5713552965715,0.0625330104196558,0.152756780684934
"19189",-0.236023483826059,0.0487418332758333,3.56953411508942,0.0625370868372,0.152756780684934
"24437",0.126017881058633,5.92902305986897,3.57120873324174,0.0625376012653848,0.152756780684934
"13546",-0.228878577780008,2.45071254014031,3.57077232366091,0.0625417853567661,0.152756780684934
"5688",0.250841895624278,4.7971227869541,3.56950924441179,0.0626116891704104,0.152907298555795
"37751",-0.134728338183247,4.91301481488459,3.56885503497598,0.0626229546516235,0.152907425341431
"33308",-0.190871197327227,1.68375195086823,3.56770034835342,0.0626282984682146,0.152907425341431
"34197",0.314448846544943,6.2015940490532,3.56932930533593,0.0626612371132853,0.152967624832458
"29201",-0.262066305159915,0.110600581987277,3.56532573599263,0.0626878747795687,0.153012428595036
"4696",0.230610570223079,1.23044679244249,3.56435924523899,0.0627204317048269,0.153071666700337
"25873",0.219975315783879,4.07950321447393,3.56497977828307,0.0627631470989795,0.15313772993375
"2839",-0.406370148181931,-0.330726912761255,3.56265670272373,0.0627672553525003,0.15313772993375
"28959",-0.300975217537263,0.483693808549509,3.56284478721638,0.0627723743004018,0.15313772993375
"36934",-0.209180629309524,5.18120987340465,3.56241591688603,0.0628546279147556,0.15331814284014
"24502",0.164399197422252,9.20754463151991,3.56169991089226,0.062879731469318,0.153341573017151
"1621",-0.203217428087576,0.752132380778507,3.55984077900795,0.0628808377927396,0.153341573017151
"35122",-0.270713408083642,1.05316224193687,3.55929695557228,0.0629086692698782,0.153389190945828
"18155",0.202675488475383,1.65586488223539,3.5584217251644,0.0629518703789729,0.153472168743144
"18319",-0.230988229399952,1.38127261713834,3.55821180132556,0.0629593190344778,0.153472168743144
"3365",-0.0645972293918323,6.10691012825115,3.55926027180958,0.0629681390199775,0.153473413525862
"19160",-0.0802230711540633,4.56861603568411,3.55895906011474,0.0629804217552237,0.153483096690722
"14530",-0.15822830415652,3.45277080807687,3.55807106223646,0.063011483056999,0.153538534572925
"13784",-0.182940746878275,3.7492667863062,3.55735750086035,0.0630384776866143,0.153573967290492
"37799",-0.179166246446216,4.22606591769297,3.55724897062609,0.063042654033379,0.153573967290492
"6651",-0.374947845887874,-0.657525135813022,3.55316093005069,0.0630547550724382,0.153578247240502
"36466",-0.15205429290443,3.19801258358081,3.55665450248598,0.0630610409892782,0.153578247240502
"18972",0.14984880262265,3.89400799866941,3.55593403393139,0.0630898913218736,0.153628252170733
"7220",-0.283167595699315,3.73614857919766,3.55408279312214,0.0631681133644769,0.153798451600565
"7296",-0.129757664660924,5.12160768633023,3.55273067862429,0.0632054849753262,0.153869158757648
"2544",0.363036557524982,1.51831072561189,3.55040989420163,0.0632323253075955,0.153914213024682
"29928",-0.0983010254634865,6.97794905724895,3.55159587381682,0.0632459137561255,0.153927003172439
"36631",0.0724346736482632,7.79445902129365,3.55094434465504,0.0632695628683864,0.153956275646073
"22701",-0.263689588014682,0.624432251672979,3.54880298677963,0.0632809371958049,0.153956275646073
"12127",-0.319844359664989,0.0645391619198707,3.54887861679222,0.0632829477371406,0.153956275646073
"11815",0.559501732107105,3.11087371424014,3.55024785819219,0.0633742641306216,0.154158127023914
"22960",-0.202488957553879,3.75161892514845,3.54669389555341,0.0634260318441992,0.154263735602102
"34187",-0.232107957179757,1.46098938074414,3.54504375594585,0.0634415360410012,0.154275576687954
"33292",-0.226073674555817,1.00299152973275,3.54436634913379,0.0634485865956727,0.154275576687954
"20667",-0.0867347799096651,5.09499500738948,3.54585145355756,0.0634559586409521,0.154275576687954
"164",-0.138331979028313,3.92338027022216,3.5448514236831,0.0634934443699814,0.154346396092861
"9141",0.507849040694822,1.29650591159847,3.54278874532833,0.0635338699475242,0.154417781994679
"19149",-0.124048511749101,3.00135025971487,3.54332380020675,0.0635439175685107,0.154417781994679
"6875",0.272499086295876,5.39646260265415,3.54404154710796,0.0635553705493859,0.154417781994679
"30130",-0.264041089898781,2.0767056367854,3.54252873120167,0.0635562522319193,0.154417781994679
"30284",0.115642292026002,5.08297550282803,3.5416415371302,0.0636098760002867,0.154527740329514
"22249",-0.136982197337834,4.02597657647615,3.54137168482235,0.0636206643392863,0.154528413602232
"22957",-0.109315317920087,4.79366457928692,3.54118339008253,0.0636268860554942,0.154528413602232
"39078",0.153862413919333,9.51582091735603,3.54015881880023,0.0636630933710038,0.154596020847021
"31887",-0.135408694735275,4.9848927430115,3.53977691264146,0.0636781006905412,0.154612136158051
"33992",-0.168905286515613,4.28100229876327,3.53902795050305,0.0637063934608889,0.154660500423583
"33733",0.13626684271448,3.29268490031932,3.53728021321277,0.0637666683202397,0.15478648493558
"12285",-0.179448501639167,1.78958509266514,3.5346814451891,0.0638323345045106,0.154925521458385
"14614",-0.209162160188197,0.33238124689572,3.53329933337365,0.0638511393839258,0.154950800738551
"9982",-0.287983870242543,2.07686947295116,3.5339914887024,0.0638695795269714,0.154955762484879
"33549",-0.166320882154714,2.35727773590306,3.53412930949629,0.063869963172571,0.154955762484879
"8750",-0.231199855362122,2.69039186718974,3.5336913295933,0.0638933400734838,0.154992118617973
"36269",-0.267282501408022,0.192286850955223,3.53145848401019,0.0639203071187821,0.155037173011675
"23401",0.123609044023908,6.85115678498435,3.53181518320451,0.0639694394321314,0.155135969841317
"9938",0.45444122789984,3.68083513439575,3.53330303206686,0.0639899542212036,0.155165347835845
"11326",0.179958721427207,3.36448924034072,3.52893172508654,0.0640740812704203,0.15534894737
"17458",0.253666695175797,2.3232143272524,3.52783206162971,0.0640936545781912,0.155356911845451
"30437",-0.357171085506433,-0.769705336644699,3.52393246832515,0.0640941888609818,0.155356911845451
"9891",-0.286988600179136,0.45790596865913,3.52553955178309,0.0641347497538886,0.155420743340158
"5671",0.502579863848505,6.31782240245364,3.53007092958679,0.0641373527741573,0.155420743340158
"20290",-0.173459163604505,1.47776102950132,3.52498238638159,0.0641772072900822,0.155496919670447
"38599",-0.177010270886616,3.78784177838575,3.52582734215963,0.0641918886501615,0.155512091207828
"26549",-0.18008255831835,1.71918196033313,3.52364690079802,0.0642365239446269,0.155599816033739
"1047",0.0877794400524662,3.80058848139241,3.52358442291876,0.0642744478109269,0.155656077206759
"33892",-0.302037519400825,0.0921836333340527,3.52181852833465,0.0642766053522442,0.155656077206759
"4701",0.0981360825724589,6.75323649680093,3.52312422841756,0.0642901775670924,0.155664089304977
"13436",-0.176803318934905,1.63258866807381,3.52193033780737,0.0642967697513629,0.155664089304977
"18768",-0.0934593187430824,5.96675014976382,3.52197130208826,0.0643330295162599,0.155731462013803
"34541",-0.196089529548839,2.24717260488063,3.52078043840514,0.0643602556746441,0.155763845059391
"33639",0.139618876781125,2.52229512433268,3.52074861946483,0.0643632737137667,0.155763845059391
"35278",0.324738115697888,1.4094527693608,3.51887576380683,0.0643874404934502,0.15580191614228
"20723",-0.111006043289509,3.97356719153346,3.51943255519287,0.0644287868854278,0.155881542281091
"3632",-0.143499400188327,3.93785791698201,3.51868621966411,0.0644564662515256,0.155928085352414
"24150",0.404758679747245,2.27186259237504,3.51660335983447,0.0645337802375907,0.156094672732884
"8141",-0.194396279240945,2.25777378852304,3.51516921178083,0.0645686756501908,0.156143087525213
"3119",0.499635331218592,0.461215868379358,3.51416924062079,0.0645707039803778,0.156143087525213
"11451",0.118227006360486,8.45424870674805,3.51334186145656,0.0646531901004654,0.156322086811833
"15547",-0.244143043323913,5.3967923002029,3.51312305536758,0.0646779570350681,0.156361500842632
"14491",0.439578378648785,-0.804458490270236,3.5058473980887,0.0646974936439482,0.156388261693983
"15941",0.285897038766092,4.23660150053001,3.51199660210485,0.0647301175263878,0.156446646259145
"16161",-0.15568867152438,4.23816752637431,3.51065601100874,0.0647551988089842,0.156486788172437
"7807",-0.159761467100849,3.32133119167858,3.50814713732091,0.0648466497365427,0.156687286843792
"38116",-0.285902990886096,1.53143536566422,3.50663335272185,0.0648640558654871,0.156708843928783
"38537",-0.149540924888299,1.64750451694204,3.50598555827921,0.0648899355762056,0.156741720022223
"17884",-0.146867151308516,5.5010690824357,3.50688353834919,0.0648946363297205,0.156741720022223
"35652",0.111830665121474,5.10134626644633,3.50621445791806,0.0649201651777696,0.156782877985539
"3992",-0.181203877948695,6.67336330383677,3.50459674675657,0.0649797538787775,0.156876184204834
"39053",-0.380879132919421,-0.860189284473604,3.49918649747518,0.0649802878096438,0.156876184204834
"19581",-0.0887402866139031,5.55565546359203,3.50448678742277,0.0649842818273517,0.156876184204834
"10766",-0.253613844383147,0.0642723752069692,3.50184914688292,0.0650214966073471,0.156945509976176
